instance_id,displayed_text,label,label_id
1228,Seit Corona ist nichts mehr wie es war. Die Gesellschaft ist gespalten. Man sieht eigentlich nur noch Pessimistisch in die Zukunft. Man zieht sich weiter mehr zurück.,negative,0
503,Heißt vor allem: Noch mehr staatliche Finanzmittel für NGOs und linke Propaganda. Und das trotz Haushaltskrise.,negative,0
232,"Schrecklich diese Kommentare. So viele Hamas Sympathisanten. Da wird angeblich von einseitiger Berichterstattung sich beschwert, aber selber glaubt man nur der Hamas Propaganda 😂",negative,0
1446,"""Man muss bösartig Fälschen wollen"" - mit diesem Satz ist alles gesagt.
Gewalt ist nie eine Lösung und immer zu verurteilen.

Fakt ist: Gewaltdelikte gegen die #afd sind häufer als gegen die #grüne Partei.

Wer etwas anderes behauptet, der lügt schlicht und ergreifend.",negative,0
1029,"Komisch, warum nur Putin. Deutschland macht doch mit, indem sie Waffen ohne ende an die Ukraine liefern. Also sorry, ich verstehe nicht, warum Deutschland sich da einmischt.",negative,0
90,"Warum plädieren 🇩🇪Politiker täglich für Waffenlieferungen an die #Ukraine aber nie für die umgehende Auslieferung 🇺🇦Kriegstüchtiger?

Nur weil man daran kein Geld verdienen kann? 

#Ukraine #Russland #Putin",negative,0
1357,"Spätestens seit Covid ist jedem klar, dass Kreuzfahrtschiffe schwimmende Durchlauferhitzer für alle möglichen Infektionskrankheiten sind. Gibt es da keine Hygienevorschriften?",negative,0
747,"Zivilisten zu bombadieren ist eine Entscheidung die beide Seiten getroffen haben. Es ist kein ""sich wehren"" Zivilisten als Ziel zu haben. Das gilt für beide Seiten. Wer sich gegen das Töten von Zivilisten auf einer Seite ausspricht, aber das Töten von Zivilisten auf der anderen Seite nicht kritisiert oder sigar rechtfertigt, liegt nicht im Recht",negative,0
828,"Klimawandel läuft und läuft und läuft.
Dank aktuell min 420 ppm Co2 in der Atmosphäre, wird es noch sehr viele Decaden dauern, bis wir einem Stabilen Klima landen. Bis dahin haben wir aber längst sämtliches Festlandeis verloren, der Regenwald ist Futsch und der Meeresspiegel liegt zw. 15 und 25 m höher im Vergleich zu jetzt.
Wir müssen uns alle auf sehr sehr unschöne Gegebenheiten einrichten und bereits jetzt für die nächsten 50 bis 100 Jahre investieren. (statt ""oben"" bloß immer an die nächsten vier Jahre zu denken)
Die Natur ist IMMER Kompromisslos. Mit ihr lässt sich nicht verhandeln.
Wir haben uns anzupassen 😊☝️",negative,0
1419,"Israel hat die letzte Universität in Gaza, die Palestine University in die Luft gejagt. Damit sind alle 9 Universitäten in Gaza zerstört. Ebenso wie 70% der 806 Schulen. Das gab es in der Geschichte der Menschheit noch nie. Kein Völkermord hat solche Zahlen hervorgebracht.",negative,0
129,Du lebst offensichtlich unterm Stein,negative,0
93,"So👀 sieht es aus - wir haben es allen gezeigt!💪 Die Frage ist bloß, womit heizen jetzt die ganzen Leute, die halt nur eine Gasheizung haben?🤔 Aber was kümmert das die Regierung?🤷‍♂️

#Klimawandel #Emissionsfreiheit #Klimaschutz #Regierung #Umweltschutz 🌍♻️🔥💸💥🤷‍♂️",negative,0
402,"Die Anschuldigungen gegen 12 Mitarbeiter*innen der UNRWA basieren auf Verhören durch den Shin Bet, der systematisch Folter anwendet. 

UNRWA hat über 13.000 Mitarbeiter*innen in Gaza. Israel hat Dutzende von ihnen ermordet. 

Keinen hat das interessiert.",negative,0
488,"Die Wahlen im Osten werden Ihnen zeigen, wie viele Menschen von Ihrem grünen Quatsch wirklich überzeugt sind und nicht nur deshalb auf die Straße gehen, weil sie sich gerade mal wieder auf der ""guten"" Seite fühlen wollen...",positive,2
1445,"Es dreht mir den Magen um, Butler zuzuhören und ich habe als progressive Feministin kein Problem damit, antisemitischen Müll der von anderen sog. progressiven Feminist*innen kommt, als solches zu benennen. Der 7. Oktober war ein Massaker, die Hamas ist eine Terrororganisation!",negative,0
573,Tja gibt halt Menschen mit Empathie Im Land ! das ist zwar ein Wort was euch völlig Fremd ist ! Und Diese Menschen mit dieser Empathie Wollen das GAs dieses Massenmörders nicht !,positive,2
1295,"Wäre nur schön gewesen, wenn die Schüler gleichzeitig auch angegeben hätten, wie genau diese durchaus erstrebenswerten Forderungen denn bitte sehr realistisch in der vergleichsweise kurzen Zeit umgesetzt werden können bzw. sollen. Fordern kann schließlich jeder.",negative,0
1003,"Gefährlich lebt hierzulande nur derjenige, welcher nicht linksgrünaussen denkt!
Da werden alle Register der Verbote,Diffamierung und Bespitzelung gezogen!
Die Ächtung der ungeimpften durch die sogenannten Gutmenschen war ein gutes Beispiel dafür - das erleben wir jetzt wieder!
Wer nicht links denkt ist Nazi und ein Feind.
Wer sich nicht impfen ließ war ein Feind des Volkes !",negative,0
1347,"Spannend, wenn Putintrolle und AfD- Fans nach Frieden rufen, ist immer besonders der Fakt, dass niemand von diesen Leuten jemals gefordert hat, dass Russland einfach seine Truppen aus der Ukraine abziehen soll. Zufall? Bestimmt! 🤡",negative,0
735,Werden Demos gegen Rechts wegen zu vielen teilnehmenden Menschen abgebrochen - ist das nicht unbedingt das allerschlechteste Zeichen.,positive,2
1496,Erst die Bomben liefern damit Israel den Streifen plattmacht und jetzt auf Samariter tun. Die Doppelmoral der USA ist grenzenlos,negative,0
107,"Wer den Staat Israel kritisiert, ist noch lange kein Antisemit. 85% der jüdischen Bevölkerung distanziert sich ganz klar von der israelischen Regierung.",negative,0
931,Die Besatzer haben im Gaza Streifen und Westjordanland nichts verloren. Schluss mit dem Landraub und illegalen Siedlungsbau.,negative,0
212,"Bei der #Kernfusion wird derzeit viel Geld verbrannt. Für den #Klimaschutz kommt die Technologie zu spät, sie ist viel zu teuer und als Backup für Sonne und Wind ungeeignet. Warum sehen viele Menschen darin trotzdem eine Alternative für die #Energiewende?",negative,0
1388,"Erpresser formulieren das wie folgt. « Wir töten so lange gezielt unschuldige Zivilisten, Frauen und Kinder, begehen Kriegsverbrechen, bis ihr die Geiseln freigelassen habt. » #Israel #Gaza",negative,0
280,"Wie kann es sein, dass in den vergangenen 113 Tagen, seit dem von Tausenden Palästinensern, angeführt durch die #Hamas, durchgeführten Massaker an über 1200 Menschen in 🇮🇱 KEINE EINZIGE grosse Kundgebung gegen die Hamas in 🇩🇪🇨🇭🇦🇹🇹🇷 stattfand? 
Keine einzige!
Was ist nur los?",negative,0
448,Alles AfD Mitglieder abschieben am besten. Weit weg.,negative,0
1314,"Jedes andere land hätte schon längst sanktionen ohne ende gesehen und würde wirtschaftlich und politisch geächtet werden.... aber nicht israel
",neutral,1
441,"Zum Fremdschämen, unser Land geht den Bach runter und die Almans denken sie verbessern die Welt. Wir sind verloren",negative,0
1203,Netanyahu gehört vor das Kriegsgericht und zwar umgehend,negative,0
347,Der Pro-Hamas-Mob in Deutschland ist traurig.,negative,0
1229,Gespalten hat uns die Regierung mit ihrem Impfzwang. Welche Fraktion war eigentlich die einzige die uns die freie Entscheidung gelassen hat?,negative,0
718,"Ist euch mal aufgefallen, mit welcher Leidenschaft AfDler Nazis verteidigen?
Als würde die eigene Familie attackiert.",neutral,1
254,Deutschland sollte auch stoppen Waffen dorthin zuschicken,neutral,1
1297,"Die armen Kinder lassen sich instrumentalisieren ... wäre ich jung würde ich mich eher fragen , warum ich zwei Rentner durchfüttern soll und die sozialabgaben die zweithöchsten im oecd schnitt sind... dann wäre auch genug Geld fürs Klima da",negative,0
955,Die #AfD liegt deutschlandweit bei 17%. Das heißt: 83% der Deutschen sind noch bei klarem Verstand und #LautGegenRechts,positive,2
541,Kann die AfD eigentlich was anderes als Rumplärren und Eilanträge stellen?,negative,0
1338,"Was die meisten ""Friedensbewegten"" nicht verstehen: Die Ukraine hat den Traum der Abrüstung gelebt und all ihre Atomwaffen an Russland abgegeben. Der Dank ist dieser Überfall. Stärke bewahrt vor solchen Angriffen",negative,0
1481,"Die Kinder in Gaza sind absolut ausgehungert und die meisten von ihnen werden es nicht zu den wenigen Krankenhäusern schaffen. 

Schande über euch! 🇩🇪🇺🇸🇬🇧🇫🇷🇪🇺

#GazaGenozid #Gaza",negative,0
468,"Danke an allen Hunderttausenden, die in dieser Zeit gegen Faschismus auf die Straße gehen. Ihr macht Mut!",positive,2
734,"Und die Freunde der rechtsextremen Partei drehen durch, weil sie erkennen müssen das sie eben nicht für das Volk sprechen.",positive,2
599,"Die letzte Generation hat heut einen Vortrag von Christian Lindner in #Leipzig gestört. Lindner antwortete daraufhin, dass diese Demokratie und der Rechtsstaat stärker sei als sie... 

Hier irrt er gewaltig. Die #Klimakrise wird auch die Demokratie und den Rechtsstaat beerdigen.",negative,0
1287,"Klimakind !
So ein Schwachsinn
Als ob diese Generation nicht konsumiert auf Kosten aller 👏👏🤢",negative,0
830,"Ich glaube die Annahme der Menschen, der Planet gehört uns und ist, wenn wir ihn gut behandeln, für immer perfekt für uns, ist einfach falsch. Die Erde ist 4,5Mrd Jahre alt, die meiste Zeit war sie eisfrei und der Meeresspiegel 50m höher.
Das max-Planck-Institut sagt, die Antarktis war nach heutigem Kenntnisstand vor 34 Millionen Jahren das letzte Mal eisfrei. Damals bildeten sich im sogenannten Gamburzew-Gebirge in der Ostantarktis erste Gebirgsgletscher, die den Anfang des Antarktischen Inlandeises bildeten.
Und jetzt beginnt das Eis wieder zu verschwinden.
Ich glaube nicht, dass wir den Wandel dieses Planeten, der sich seit 4,5Mrd Jahren wandelt, irgendwie aufhalten können. Unser Leben wie wir es kennen wird so oder so irgendwann enden und wir werden uns anpassen müssen. Aber werden wir den Wandel einfach stoppen ? Ich glaub nicht dran.",negative,0
274,Sollte nicht auch die Zivilbevölkerung in Gaza endlich Widerstand gegen die Hamas leisten?,negative,0
19,#freepalestine,positive,2
545,Jede Stimme für die AfD ist ein Abschied von der Menschlichkeit....,negative,0
797,"Wer jetzt den Klimawandel immer noch nicht ernst nimmt wie die FDP oder die Union, der darf keine Regierungsverantwortung mehr übernehmen!

Die 50 Grad im Schatten sind erst der Anfang.
In ein paar Jahren liegen die neuen Rekorde bei 55 bis 60 Grad!",negative,0
117,"Über 20.000 Menschen sind schon getötet worden fast 50 % davon sind Kinder! Die Welt sieht das und Israel macht weiter. Was für ne eklige Welt. Jeder, der das unterstützt sollte jeden Morgen in den Spiegel spucken!",negative,0
455,"Üblicherweise bin ich der Meinung, dass ein einzelnes Plakat die Komplexität, Individualität und Meinungsvielfalt einer gesamten Gesellschaft unmöglich abbilden kann. Aber das Transparent „Alle hassen Nazis“ hat es geschafft eine fundamentale Wahrheit abzubilden. Respekt an alle Menschen, die sich gegen Rassismus, Xenophobie und Faschismus stellen. 🙌",positive,2
639,"Bei allen sicherheitspolitischen Bedenken und berechtigten Vorbehalten gegen #Putin… ich kann mir beim besten Willen nicht vorstellen, dass #Russland so bescheuert ist die #Nato anzugreifen.",negative,0
916,"Wer heute sagt, es gäbe nur zwei Geschlechter, gilt in Berlin als ""rechtsextrem"". Man kann also ganz entspannt behaupten: Wer heute nicht ""rechts"" ist, hat ziemlich einen in der Waffel.",negative,0
1137,Was die Israelische Regierung und Armee macht ist nur noch ein Massaker warum wird die Israelische Regierung nicht gezwungen sofort aufzuhören,negative,0
76,Was fraselt ihr blödes zusammen?!,negative,0
965,"Größtes Problem der #AfD-Bubble:
vollständig fehlende Medienkompetenz, ""informieren"" ausschließlich in der AfD-Bubble und die konsequente Verweigerung, mehr als eine Überschrift zu lesen.
#Correctiv",negative,0
835,"Ich habe noch niemanden kennengelernt, der den Klimawandel als nicht existent abtut. Dass der aktuelle Klimawandel von Menschen gemacht ist, das bezweifeln viele. Dass die Zerstörung der Natur und der Umwelt von Menschen gemacht wurde, das ist Fakt. Auch und besonders die Zerstörungen durch die Maßnahmen gegen den Klimawandel!",negative,0
1178,Was tun wir unserer Natur und den Tieren nur an 😔😔,negative,0
1397,Der internationale Maßstab zur Bemessung von Dummheit ist der Grad der Leugnung des menschengemachten Klimawandels,negative,0
523,"🇮🇱 verteigt sich, wer was anderes behauptet ist Judenhasser. Natürlich gibt es wie beim jedenkrieg, Kollaterálschaden. Das gehört zum Realität,für all die Opfer ist der #Hamad verantwortlich. Hamas darf keine Bedrohung mehr für 🇮🇱 sein. Solange muss der Krieg weitergehen.",negative,0
1336,Kriegsgauner über Kriegsgauner.🧐 Diese kriminelle Clowns-Truppe bekommt die Nase eben nicht voll!!!💁🏼‍♀️🤡,negative,0
706,"Wie wär’s wieder Friedensgespräche wie bereits April in Istanbul wo beide sich einig waren aber das Imperium und England waren und sind dagegen
Tausende mußten deswegen sterben auf beiden Seiten Milliarden an Steuergelder verschwendet für nicht Frieden herbeiführende Waffen",negative,0
1210,"Israel begeht seit Wochen Völkermord, rührend 🙈",negative,0
400,Weil die hier lebenden lieber der antisemitische propaganda der mullahs glauben,negative,0
846,"Ich war/bin stolz auf meine ungeimpften Freunde.
Ich war ein Schaf, als ich darauf vertraut hatte, dass die Impfung die Symptome lindert. Nach Covid 2020 => ME/CFS => Impfung 2021 => extreme Verschlechterung GdB50% Rollator und Pfl II EM-Rente. 
#NiewiederCovidImpfung",positive,2
1311,Selenskyj und Friedensgipfel?! Das klingt wie die Quadratur eines Kreises…,negative,0
870,Wir werden Israel niemals vergeben,negative,0
45,Neulich las ich: Genozid ist ein Prozess und kein einzelner Akt. Ich denke oft darüber nach.,neutral,1
1065,"Wann begreifen wir, dass wir uns aus den Kriegen raushalten sollten 🤦🏻‍♀️ bin gespannt ob Scholz an die Front geht, wenn wir mitten drin stecken. Wohl kaum",negative,0
256,Wir Menschen schaffen es ! Unseren Planet zu zerstören ! Verdammt traurig 😢,negative,0
384,"Es darf nicht in Vergessenheit geraten: Der Staat hat Menschen einsam sterben lassen, ohne Beistand der Familie, Eltern, Kinder, Partner und Freunde.

#SchwereSchuld #Menschenrechte #Menschlichkeit #Grundrechte #Corona",negative,0
251,Klimaschutz ist so viel günstiger als kein Klimaschutz. Die Einhaltung der Klimaziele ist alternativlos.,positive,2
1130,"Hilfsgüter abwerfen, aber dafür schön die Hand gegen einen Waffenstllstand heben… Heuchlerei vom feinsten 🤣🤦🏼‍♀️🤬",negative,0
649,Bundesregierung gibt 340 Millionen Euro für #Palestina. -  und die einheimische Bevölkerung muss brav #Gasumlage bezahlen und Klappe halten. Vernünftige Politik für #Deutschland geht anders.,negative,0
69,"Doitsche Blauhaken Trottel so: WAS? MAN DARF SEINE KUNDEN NICHT MEHR BELÜGEN? SKANDAL!!! Jetzt wähle ich erst Recht den Faschismus. 
🤡🤡🤡",negative,0
919,"Dieses Land braucht dringend eine friedliche Revolution,wann begreifen die
Bürger das endlich.",positive,2
991,Katastrophen kosten später viel viel mehr. Wer das immernoch nicht begreift ist einfach fehl am Platz auf diesem eig so wundervollen Planeten 💚🌳,positive,2
805,"Lieber warm , als Kalt in 100 jahren leben wir eh net mehr😉 ob klima hin oder her das juckt dann auch keinen mehr👍🏻 einfach tage genießen und leben wie ein mensch, und nicht jeden morgen um die welt trauern.",positive,2
1261,"bei manchen Teilnehmern erkennt man aber auch eindeutig am Verhalten ,das sie schon gegen so manch andere Impfungen protestiert haben
😂🤔😷",negative,0
650,"Die #USA schicken u.a. 1.000 weitere MK-82 500-Pfund-Bomben nach #Israel, bezahlt von US-Steuergeldern. Seit Kriegsbeginn gab es ~21.000 smart bombs aus 🇺🇸:

Der Genozid in #Gaza ist auch Washingtons Genozid.",neutral,1
